age,workclass,education,marital-status,race,sex,hours-per-week,income
21,Private,9,Single,White,Male,40,<=50K
22,Public,10,Single,White,Male,10,<=50K
26,Private,10,Married,White,Male,40,<=50K
26,Public,10,Married,White,Male,40,<=50K
44,Private,11,Married,Black,Male,40,>50K
42,Private,10,Single,White,Female,30,<=50K
40,Private,10,Married,White,Male,43,<=50K
38,Private,7,Single,White,Male,45,<=50K
62,Private,9,Married,White,Male,45,>50K
44,Private,10,Married,White,Male,40,<=50K
38,Self-emp,2,Married,White,Male,40,<=50K
45,Private,9,Married,White,Male,50,<=50K
18,Private,7,Married,White,Male,40,<=50K
32,Public,10,Single,White,Male,40,<=50K
33,Private,16,Single,White,Female,60,>50K
20,Private,10,Single,White,Male,15,<=50K
68,Self-emp,9,Married,White,Male,20,<=50K
61,Private,4,Married,White,Male,50,>50K
48,Private,16,Married,White,Male,40,>50K
45,Private,9,Married,White,Male,40,<=50K
36,Self-emp,9,Married,White,Female,40,>50K
32,Public,9,Single,Black,Female,32,<=50K
35,Private,13,Single,White,Female,40,<=50K
39,Private,9,Married,White,Male,40,<=50K
53,Private,4,Married,White,Male,40,<=50K
30,Private,10,Single,Black,Female,16,<=50K
37,Private,9,Single,Asian,Male,40,<=50K
40,Private,13,Single,White,Male,45,<=50K
25,Private,10,Single,Black,Female,40,<=50K
41,Private,9,Single,Black,Female,60,<=50K
52,Self-emp,9,Married,White,Male,98,>50K
33,Private,9,Married,White,Male,40,<=50K
28,Private,9,Single,White,Male,40,<=50K
25,Self-emp,9,Married,White,Male,40,>50K
53,Private,10,Married,White,Male,55,<=50K
44,Private,2,Single,White,Male,10,<=50K
35,Private,9,Single,White,Female,40,<=50K
38,Private,10,Single,White,Male,58,<=50K
34,Private,9,Married,White,Male,40,<=50K
33,Private,9,Single,White,Female,40,<=50K
24,Public,10,Married,White,Female,45,<=50K
65,Public,9,Married,Black,Female,25,<=50K
29,Private,12,Married,White,Male,60,<=50K
39,Self-emp,15,Married,White,Male,65,>50K
46,Public,10,Married,White,Male,40,>50K
37,Private,4,Married,White,Male,60,<=50K
47,Public,14,Married,White,Male,47,>50K
62,Private,10,Married,White,Male,40,<=50K
54,Self-emp,9,Married,White,Male,60,<=50K
90,Private,10,Single,Asian,Male,35,<=50K
33,Private,12,Married,White,Male,20,<=50K
57,Private,10,Married,White,Male,45,<=50K
25,Private,12,Single,White,Male,40,<=50K
44,Self-emp,10,Married,White,Male,50,>50K
52,Private,13,Married,White,Male,50,<=50K
21,Private,10,Single,White,Male,40,<=50K
31,Private,9,Single,Black,Male,18,<=50K
39,Private,14,Married,White,Male,40,<=50K
59,Public,9,Married,White,Female,40,<=50K
29,Self-emp,9,Married,White,Male,55,<=50K
49,Private,4,Single,Black,Male,45,<=50K
34,Private,5,Married,White,Male,40,<=50K
22,Private,13,Single,White,Male,40,<=50K
32,Private,13,Married,Hispanic,Male,40,<=50K
39,Public,9,Single,Black,Female,40,<=50K
46,Private,14,Married,White,Male,60,<=50K
50,Private,9,Married,White,Male,40,>50K
34,Private,9,Single,White,Male,40,<=50K
28,Public,14,Married,White,Female,55,<=50K
18,Private,8,Single,White,Female,24,<=50K
20,Private,9,Single,White,Male,30,<=50K
20,Private,9,Single,White,Female,40,<=50K
55,Public,11,Married,Amer-Indian,Female,38,<=50K
22,Private,10,Single,Black,Female,40,<=50K
60,Self-emp,14,Married,White,Male,40,<=50K
40,Private,6,Single,White,Male,50,<=50K
47,Public,10,Married,White,Female,30,<=50K
23,Private,13,Single,White,Female,35,<=50K
57,Public,9,Married,White,Female,40,<=50K
52,Private,7,Married,White,Male,40,<=50K
42,Private,4,Married,White,Male,40,<=50K
25,Private,12,Single,White,Male,20,<=50K
49,Self-emp,9,Married,White,Female,40,>50K
41,Public,10,Single,White,Male,40,<=50K
40,Public,11,Married,Black,Male,30,<=50K
38,Private,13,Married,White,Male,55,>50K
58,Private,9,Single,White,Male,40,<=50K
26,Private,13,Single,Black,Female,35,<=50K
57,Private,6,Single,White,Female,70,<=50K
28,Private,9,Married,White,Male,60,<=50K
42,Private,9,Single,White,Female,40,<=50K
28,Private,10,Single,White,Male,55,<=50K
39,Self-emp,5,Married,White,Male,40,<=50K
28,Private,9,Married,Black,Male,40,<=50K
42,Private,9,Married,White,Male,48,>50K
51,Self-emp,10,Single,White,Female,50,<=50K
27,Private,10,Single,White,Female,39,<=50K
41,Private,9,Single,White,Female,43,<=50K
28,Private,13,Married,White,Male,40,<=50K
54,Self-emp,10,Single,White,Female,30,>50K
49,Private,9,Married,White,Female,30,<=50K
47,Private,14,Married,White,Male,40,>50K
27,Private,10,Married,White,Male,49,<=50K
42,Public,13,Married,White,Female,45,>50K
32,Private,9,Married,Black,Female,40,<=50K
32,Public,9,Married,White,Male,41,<=50K
27,Private,14,Single,White,Male,40,<=50K
29,Private,9,Married,White,Male,40,>50K
22,Private,11,Single,White,Male,30,<=50K
41,Public,9,Married,White,Male,40,>50K
49,Public,10,Married,White,Male,40,>50K
58,Self-emp,9,Married,White,Male,50,<=50K
41,Self-emp,9,Married,White,Male,40,>50K
26,Private,5,Married,White,Male,35,<=50K
21,Private,9,Single,White,Male,55,<=50K
37,Private,13,Married,White,Male,50,>50K
23,Private,13,Single,White,Male,20,<=50K
42,Self-emp,10,Married,White,Male,40,>50K
25,Private,9,Married,White,Male,26,>50K
67,Private,10,Single,White,Female,40,<=50K
41,Public,9,Single,Black,Female,38,<=50K
49,Public,14,Married,White,Female,50,>50K
36,Private,13,Single,White,Female,45,<=50K
18,Private,7,Single,White,Male,35,<=50K
25,Private,3,Married,White,Male,40,<=50K
43,Public,15,Single,White,Male,50,<=50K
38,Private,16,Married,White,Female,36,>50K
21,Private,10,Single,White,Male,20,<=50K
65,Self-emp,13,Married,White,Male,15,<=50K
66,Private,11,Married,White,Female,35,<=50K
33,Private,7,Single,Black,Male,60,<=50K
51,Private,9,Married,Black,Female,38,<=50K
27,Self-emp,9,Married,White,Male,40,<=50K
17,Private,8,Single,White,Female,16,<=50K
32,Private,13,Married,White,Male,45,>50K
38,Private,9,Married,White,Male,40,>50K
43,Public,10,Single,White,Female,40,<=50K
40,Public,16,Married,Asian,Male,40,>50K
63,Private,13,Married,White,Male,35,<=50K
42,Private,12,Single,White,Female,40,<=50K
43,Public,13,Single,White,Male,40,>50K
76,Self-emp,14,Married,White,Male,30,>50K
41,Public,15,Married,White,Male,45,>50K
17,Private,6,Single,White,Male,20,<=50K
30,Self-emp,9,Single,White,Male,40,<=50K
30,Private,13,Single,White,Male,50,<=50K
22,Private,10,Single,White,Male,25,<=50K
28,Private,9,Single,Black,Female,52,<=50K
24,Private,10,Single,Black,Female,40,<=50K
47,Private,6,Married,White,Male,40,>50K
34,Self-emp,11,Single,White,Male,50,<=50K
26,Private,10,Single,White,Female,20,<=50K
25,Private,11,Married,White,Male,75,<=50K
28,Private,13,Single,White,Male,45,<=50K
36,Private,9,Single,White,Female,40,<=50K
24,Private,13,Single,White,Male,40,<=50K
51,Self-emp,13,Married,Asian,Female,35,<=50K
44,Private,13,Married,White,Male,50,>50K
18,Private,8,Single,White,Male,12,<=50K
54,Public,10,Married,White,Male,40,>50K
61,Private,10,Single,White,Female,40,<=50K
51,Private,13,Married,White,Male,45,>50K
43,Private,4,Married,White,Male,40,<=50K
51,Private,9,Married,White,Male,40,<=50K
50,Public,9,Married,Black,Female,40,>50K
24,Private,10,Married,White,Male,30,<=50K
20,Public,10,Married,White,Male,20,<=50K
52,Private,13,Single,White,Male,40,>50K
57,Public,4,Single,White,Male,40,<=50K
49,Self-emp,10,Married,White,Male,60,<=50K
42,Self-emp,13,Married,White,Female,35,<=50K
22,Private,7,Single,White,Female,40,<=50K
38,Private,10,Married,White,Male,40,>50K
21,Private,10,Single,White,Female,20,<=50K
39,Public,13,Married,White,Male,60,>50K
52,Self-emp,10,Single,White,Female,35,<=50K
25,Private,12,Single,White,Female,40,<=50K
50,Private,10,Married,White,Female,40,<=50K
35,Public,10,Married,White,Male,80,<=50K
50,Private,11,Single,White,Female,40,<=50K
58,Private,9,Married,White,Male,25,<=50K
48,Public,13,Single,White,Male,45,<=50K
30,Private,10,Single,White,Female,35,<=50K
18,Private,7,Single,White,Male,12,<=50K
29,Self-emp,9,Married,White,Male,40,<=50K
52,Self-emp,10,Married,White,Male,45,<=50K
63,Private,9,Married,White,Male,40,<=50K
36,Public,14,Married,White,Female,40,>50K
24,Private,10,Single,White,Female,42,<=50K
30,Public,12,Single,Black,Male,40,<=50K
23,Private,9,Married,Hispanic,Male,40,<=50K
21,Private,13,Single,White,Female,20,<=50K
28,Private,10,Single,White,Male,43,<=50K
20,Private,9,Single,White,Male,40,<=50K
18,Private,7,Single,White,Male,20,<=50K
21,Private,10,Single,White,Female,15,<=50K
27,Private,9,Single,White,Male,40,<=50K
42,Private,10,Single,White,Female,40,<=50K
21,Private,10,Single,White,Female,30,<=50K
51,Private,10,Married,White,Male,40,>50K
27,Public,13,Single,White,Female,40,<=50K
23,Self-emp,9,Single,White,Male,40,<=50K
57,Private,10,Married,White,Male,40,>50K
22,Public,13,Single,White,Female,12,<=50K
59,Private,5,Married,White,Male,60,>50K
38,Private,9,Single,White,Male,40,<=50K
20,Private,9,Single,White,Male,40,<=50K
90,Private,5,Single,White,Female,40,<=50K
35,Private,11,Married,White,Male,40,<=50K
50,Private,9,Married,White,Male,38,>50K
45,Private,16,Married,White,Male,50,>50K
44,Private,14,Married,White,Male,50,>50K
23,Private,12,Single,White,Male,40,<=50K
34,Private,7,Married,White,Male,40,<=50K
23,Self-emp,13,Single,White,Female,43,<=50K
39,Public,10,Married,White,Male,40,<=50K
19,Private,10,Single,White,Male,55,<=50K
54,Private,10,Married,White,Male,40,>50K
40,Private,14,Single,White,Male,43,<=50K
44,Private,10,Single,White,Male,50,<=50K
31,Self-emp,10,Married,White,Female,20,>50K
25,Private,5,Single,White,Male,40,<=50K
33,Private,13,Married,White,Female,32,>50K
32,Private,9,Single,White,Male,60,<=50K
36,Private,6,Married,White,Male,40,<=50K
47,Self-emp,10,Married,Hispanic,Male,55,>50K
80,Private,14,Married,White,Female,10,<=50K
21,Private,10,Single,White,Female,8,<=50K
35,Self-emp,10,Married,White,Male,60,<=50K
30,Private,9,Married,White,Male,40,<=50K
49,Private,4,Married,White,Male,40,<=50K
33,Private,9,Married,White,Female,25,<=50K
53,Self-emp,10,Married,White,Male,45,<=50K
41,Private,9,Single,White,Male,55,<=50K
57,Private,13,Married,White,Male,40,>50K
19,Private,10,Single,White,Female,40,<=50K
28,Private,13,Single,White,Female,45,<=50K
42,Public,14,Single,White,Male,60,<=50K
29,Self-emp,10,Married,White,Male,55,<=50K
26,Private,10,Single,White,Male,20,<=50K
41,Private,10,Single,White,Male,60,>50K
40,Private,10,Single,White,Female,40,<=50K
36,Self-emp,16,Single,White,Male,40,>50K
28,Private,9,Married,White,Male,40,<=50K
25,Self-emp,13,Single,Black,Female,20,<=50K
42,Self-emp,9,Married,White,Male,60,<=50K
32,Private,9,Single,White,Male,40,<=50K
32,Private,12,Single,White,Male,30,<=50K
37,Private,3,Married,White,Male,40,<=50K
39,Public,9,Married,White,Male,56,<=50K
49,Private,13,Married,White,Male,40,<=50K
19,Private,9,Single,White,Female,40,<=50K
31,Private,9,Married,White,Male,40,<=50K
40,Private,9,Single,White,Female,40,<=50K
29,Private,4,Single,White,Male,30,<=50K
59,Private,9,Married,White,Male,48,<=50K
52,Private,12,Married,White,Male,40,>50K
27,Private,13,Single,White,Male,40,<=50K
45,Public,13,Married,White,Male,45,>50K
58,Private,13,Married,Asian,Male,40,<=50K
53,Private,13,Single,White,Male,40,<=50K
23,Private,9,Single,White,Male,25,<=50K
35,Private,7,Single,White,Male,40,<=50K
49,Private,9,Married,White,Male,40,<=50K
49,Private,12,Single,White,Female,40,<=50K
25,Private,8,Single,White,Male,40,<=50K
47,Private,14,Single,White,Female,50,>50K
28,Private,12,Single,White,Female,40,<=50K
20,Private,10,Single,White,Female,30,<=50K
19,Private,9,Single,White,Male,24,<=50K
28,Private,9,Married,White,Male,40,<=50K
31,Private,10,Single,Black,Female,40,<=50K
30,Private,11,Married,White,Male,53,<=50K
35,Private,4,Married,White,Male,40,>50K
23,Private,13,Single,White,Male,40,<=50K
25,Private,13,Married,White,Female,30,>50K
19,Private,9,Single,White,Male,30,<=50K
30,Private,14,Single,White,Male,45,>50K
26,Private,9,Single,White,Male,35,<=50K
34,Public,9,Married,White,Male,45,<=50K
49,Private,13,Single,Black,Female,40,<=50K
35,Private,10,Married,White,Male,40,<=50K
38,Private,9,Single,White,Female,40,<=50K
36,Private,9,Married,Black,Male,20,<=50K
33,Private,9,Married,Amer-Indian,Male,48,>50K
54,Private,10,Single,White,Female,40,<=50K
19,Public,9,Single,White,Male,40,<=50K
60,Private,9,Married,White,Male,40,<=50K
28,Self-emp,9,Single,White,Male,40,<=50K
43,Self-emp,9,Married,White,Male,40,<=50K
49,Public,3,Married,White,Male,40,<=50K
25,Private,13,Single,White,Male,70,<=50K
17,Private,6,Single,White,Male,20,<=50K
41,Self-emp,13,Married,White,Male,60,>50K
30,Private,10,Married,Black,Male,35,<=50K
90,Public,14,Married,White,Male,60,>50K
25,Private,9,Single,White,Male,40,<=50K
27,Private,11,Married,White,Male,35,<=50K
29,Private,9,Married,White,Male,40,<=50K
55,Private,10,Married,Black,Male,40,>50K
31,Public,13,Single,Black,Female,40,<=50K
43,Private,11,Married,White,Male,99,<=50K
63,Private,14,Single,White,Female,40,>50K
46,Private,4,Married,White,Male,40,<=50K
59,Private,9,Married,White,Male,40,<=50K
42,Private,13,Married,Black,Female,50,>50K
26,Private,13,Single,White,Female,20,<=50K
26,Private,10,Married,White,Male,45,<=50K
61,Private,5,Single,White,Male,40,>50K
23,Public,9,Married,White,Male,40,<=50K
24,Private,9,Married,White,Female,40,<=50K
35,Private,13,Single,White,Male,40,>50K
42,Self-emp,9,Married,White,Male,12,<=50K
31,Private,8,Single,White,Female,21,<=50K
31,Private,9,Married,White,Female,55,<=50K
63,Private,13,Married,White,Female,25,<=50K
29,Public,11,Single,White,Female,64,<=50K
43,Public,13,Married,White,Male,40,<=50K
22,Private,13,Single,Asian,Female,10,<=50K
17,Private,7,Single,White,Male,25,<=50K
23,Self-emp,13,Single,White,Male,40,>50K
35,Private,5,Single,White,Male,45,<=50K
32,Private,9,Single,Hispanic,Female,28,<=50K
50,Self-emp,13,Married,White,Male,60,>50K
25,Private,9,Single,White,Male,40,<=50K
26,Public,14,Married,White,Female,40,<=50K
32,Private,13,Married,White,Male,40,<=50K
29,Private,11,Married,White,Male,50,<=50K
57,Private,10,Married,White,Male,40,>50K
90,Private,14,Single,Black,Male,50,>50K
35,Private,11,Single,White,Female,40,>50K
31,Self-emp,10,Married,Black,Male,60,>50K
60,Private,9,Single,White,Female,33,<=50K
21,Private,11,Married,White,Female,40,<=50K
71,Public,14,Married,White,Female,40,<=50K
22,Private,11,Single,White,Male,30,<=50K
50,Public,9,Single,White,Female,40,<=50K
37,Private,10,Married,White,Male,45,>50K
23,Private,9,Single,Asian,Female,40,<=50K
74,Private,9,Married,White,Male,30,<=50K
67,Private,10,Married,White,Male,70,<=50K
59,Private,10,Married,White,Male,43,>50K
28,Private,9,Married,White,Male,40,<=50K
45,Private,9,Married,Amer-Indian,Male,40,<=50K
63,Self-emp,10,Married,White,Male,20,<=50K
39,Private,13,Single,White,Female,63,<=50K
33,Public,10,Single,Black,Female,40,<=50K
32,Private,13,Single,Asian,Male,40,<=50K
34,Private,13,Married,White,Male,45,>50K
39,Private,9,Single,White,Male,40,<=50K
29,Public,14,Married,White,Male,36,<=50K
22,Private,9,Married,White,Male,40,<=50K
53,Private,13,Single,White,Female,43,>50K
46,Private,11,Married,White,Male,42,<=50K
51,Private,10,Married,White,Female,40,>50K
44,Private,15,Single,White,Female,99,<=50K
56,Public,9,Single,White,Female,40,<=50K
27,Private,13,Single,Black,Female,40,<=50K
52,Private,5,Married,Asian,Female,30,<=50K
39,Private,13,Single,White,Male,40,>50K
45,Public,10,Married,White,Male,40,>50K
37,Private,10,Married,White,Male,45,<=50K
33,Private,9,Single,White,Male,40,<=50K
46,Private,3,Married,White,Female,45,<=50K
35,Private,8,Married,White,Female,50,<=50K
33,Private,9,Married,Black,Male,50,<=50K
48,Private,13,Married,White,Male,40,<=50K
32,Private,9,Single,White,Male,50,<=50K
20,Private,10,Single,White,Female,32,<=50K
35,Private,9,Single,Asian,Male,60,<=50K
19,Private,9,Single,White,Female,25,<=50K
21,Private,9,Single,White,Female,40,<=50K
56,Private,7,Single,White,Female,40,<=50K
28,Private,13,Single,White,Female,16,<=50K
45,Private,9,Single,White,Female,40,<=50K
32,Private,11,Married,White,Female,45,<=50K
44,Private,13,Married,White,Male,12,<=50K
55,Private,9,Married,White,Male,40,>50K
34,Private,10,Married,White,Male,40,>50K
33,Private,14,Married,White,Male,40,>50K
36,Private,13,Single,White,Male,55,<=50K
25,Private,9,Single,White,Female,40,<=50K
28,Private,13,Single,White,Male,40,<=50K
39,Private,13,Married,White,Male,55,>50K
53,Private,6,Married,White,Female,40,<=50K
47,Private,9,Single,Amer-Indian,Female,45,<=50K
49,Self-emp,11,Single,White,Male,60,<=50K
22,Private,9,Single,Amer-Indian,Male,40,<=50K
31,Private,10,Single,White,Male,40,<=50K
44,Self-emp,10,Single,White,Male,80,<=50K
19,Private,9,Single,White,Male,40,<=50K
37,Self-emp,9,Single,White,Male,40,<=50K
23,Private,10,Single,White,Male,25,<=50K
44,Private,15,Married,White,Male,65,>50K
54,Public,9,Married,White,Female,35,<=50K
23,Private,9,Married,White,Male,38,<=50K
21,Private,10,Single,White,Female,10,<=50K
19,Public,10,Single,White,Male,25,<=50K
51,Private,13,Married,White,Male,20,>50K
41,Private,13,Married,White,Male,50,>50K
61,Private,10,Married,White,Male,18,>50K
19,Self-emp,6,Married,Amer-Indian,Female,40,<=50K
22,Private,13,Single,White,Male,40,<=50K
22,Private,9,Single,White,Female,40,<=50K
49,Private,4,Married,White,Male,32,<=50K
35,Private,6,Single,White,Male,50,<=50K
38,Private,10,Married,White,Male,40,<=50K
29,Private,9,Married,White,Male,40,>50K
56,Private,11,Married,White,Male,45,>50K
41,Private,10,Single,White,Female,80,<=50K
62,Self-emp,14,Married,White,Male,45,>50K
27,Private,9,Single,White,Male,40,<=50K
25,Private,9,Single,White,Male,42,<=50K
33,Private,13,Married,White,Male,75,>50K
26,Private,9,Single,White,Female,40,<=50K
43,Private,9,Single,White,Male,45,<=50K
53,Public,14,Married,White,Male,40,>50K
43,Private,13,Single,White,Female,40,<=50K
56,Private,9,Single,White,Male,35,<=50K
25,Private,13,Married,White,Male,50,<=50K
60,Private,14,Single,Black,Male,40,<=50K
28,Private,10,Single,White,Female,40,<=50K
21,Private,9,Single,White,Male,40,<=50K
40,Private,13,Single,Black,Female,40,<=50K
29,Private,9,Married,Black,Male,40,<=50K
20,Private,10,Single,White,Female,25,<=50K
25,Private,9,Married,White,Male,80,>50K
18,Private,7,Single,White,Female,10,<=50K
32,Public,12,Married,White,Male,35,<=50K
27,Private,2,Single,Hispanic,Male,35,<=50K
48,Private,9,Married,White,Female,16,<=50K
20,Private,10,Single,White,Female,25,<=50K
55,Private,9,Single,White,Female,40,<=50K
33,Public,13,Single,White,Female,50,>50K
21,Public,10,Single,White,Female,12,<=50K
